2025-04-07T08:31:14.687273 - New user added
2025-04-07T08:31:17.786136 - User accepted by admin
2025-04-07T08:31:22.612275 - Network activity reported
2025-04-07T08:31:24.479730 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 0.0%, Memory: 0.00010413851672386474%
  PID: 3048, Name: conhost.exe, CPU: 0.0%, Memory: 0.1266324363362195%
  PID: 3060, Name: svchost.exe, CPU: 0.0%, Memory: 0.09304776469277315%
  PID: 3144, Name: svchost.exe, CPU: 0.3%, Memory: 0.30283480663299867%
  PID: 3288, Name: SECOMN64.exe, CPU: 0.0%, Memory: 0.11830135499831035%
  PID: 3296, Name: RtkBtManServ.exe, CPU: 0.0%, Memory: 0.07654180979204059%
  PID: 3324, Name: atieclxx.exe, CPU: 0.0%, Memory: 0.15547880546873005%
  PID: 3332, Name: svchost.exe, CPU: 0.0%, Memory: 0.23358269301162862%
  PID: 3336, Name: svchost.exe, CPU: 0.0%, Memory: 0.06467001888552001%
  PID: 3348, Name: svchost.exe, CPU: 0.0%, Memory: 0.10517990189110339%
  PID: 3356, Name: HPSystemEventUtilityBackground.exe, CPU: 0.1%, Memory: 0.8745031941886541%
  PID: 3448, Name: MemCompression, CPU: 0.4%, Memory: 1.2923589925431613%
  PID: 3504, Name: svchost.exe, CPU: 0.0%, Memory: 0.1190303246153774%
  PID: 3580, Name: TouchpointAnalyticsClientService.exe, CPU: 0.0%, Memory: 1.1356825941321071%
  PID: 3588, Name: SysInfoCap.exe, CPU: 0.0%, Memory: 0.4644057153300748%
  PID: 3596, Name: NetworkCap.exe, CPU: 0.0%, Memory: 0.1243413889682945%
  PID: 3604, Name: DiagsCap.exe, CPU: 0.0%, Memory: 0.2978882270886151%
  PID: 3612, Name: AppHelperCap.exe, CPU: 0.0%, Memory: 0.308718632827897%
  PID: 3620, Name: svchost.exe, CPU: 0.0%, Memory: 0.11314649842047905%
  PID: 3628, Name: svchost.exe, CPU: 0.0%, Memory: 0.09716123610336581%
  PID: 3832, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11752031612288136%
  PID: 3880, Name: svchost.exe, CPU: 0.1%, Memory: 0.23108336861025588%
  PID: 3892, Name: svchost.exe, CPU: 0.0%, Memory: 0.18567897531865082%
  PID: 3972, Name: hp-one-agent-service.exe, CPU: 0.0%, Memory: 0.4777875147290915%
  PID: 4000, Name: PEFService.exe, CPU: 0.1%, Memory: 0.07451110871592523%
  PID: 4196, Name: svchost.exe, CPU: 0.0%, Memory: 0.0903922325163146%
  PID: 4212, Name: Grammarly.Desktop.exe, CPU: 11.1%, Memory: 3.7149333070904267%
  PID: 4360, Name: svchost.exe, CPU: 0.0%, Memory: 0.07924941122686106%
  PID: 4400, Name: svchost.exe, CPU: 0.1%, Memory: 0.2804450255373678%
  PID: 4428, Name: svchost.exe, CPU: 0.0%, Memory: 0.15396879697623403%
  PID: 4456, Name: spoolsv.exe, CPU: 0.0%, Memory: 0.16948543596808988%
  PID: 4492, Name: svchost.exe, CPU: 0.0%, Memory: 0.33376394609998655%
  PID: 4564, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.19208349409716852%
  PID: 4620, Name: svchost.exe, CPU: 0.0%, Memory: 0.08752842330640831%
  PID: 4636, Name: svchost.exe, CPU: 0.0%, Memory: 0.07737491792583151%
  PID: 4648, Name: svchost.exe, CPU: 0.0%, Memory: 0.3222045707436375%
  PID: 4704, Name: svchost.exe, CPU: 2.2%, Memory: 0.2766439696769467%
  PID: 4724, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16105021611345682%
  PID: 4736, Name: RtkWiFiManServ.exe, CPU: 0.0%, Memory: 0.10523197114946532%
  PID: 4880, Name: svchost.exe, CPU: 0.0%, Memory: 0.06862728252102686%
  PID: 4900, Name: HPCommRecovery.exe, CPU: 0.0%, Memory: 0.27596706931824155%
  PID: 4912, Name: nssm.exe, CPU: 0.0%, Memory: 0.06071275525001314%
  PID: 4920, Name: svchost.exe, CPU: 0.4%, Memory: 0.6151462182878691%
  PID: 4932, Name: svchost.exe, CPU: 0.0%, Memory: 0.13808767317584464%
  PID: 4968, Name: MpDefenderCoreService.exe, CPU: 0.0%, Memory: 0.26805254204722784%
  PID: 4984, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.05852584639881199%
  PID: 5000, Name: svchost.exe, CPU: 0.0%, Memory: 0.35313371021062534%
  PID: 5024, Name: mongod.exe, CPU: 1.8%, Memory: 2.044395291064551%
  PID: 5044, Name: mfemms.exe, CPU: 0.0%, Memory: 0.180940672807715%
  PID: 5068, Name: mysqld.exe, CPU: 0.0%, Memory: 0.17505684661281662%
  PID: 5088, Name: OfficeClickToRun.exe, CPU: 0.3%, Memory: 0.706892251521594%
  PID: 5108, Name: svchost.exe, CPU: 0.0%, Memory: 0.09351638801803054%
  PID: 5176, Name: SECOCL64.exe, CPU: 0.0%, Memory: 0.09846296756241411%
  PID: 5192, Name: svchost.exe, CPU: 0.0%, Memory: 0.05993171637458416%
  PID: 5204, Name: svchost.exe, CPU: 0.3%, Memory: 0.3134569353388329%
  PID: 5248, Name: MsMpEng.exe, CPU: 5.1%, Memory: 4.0398975485272475%
  PID: 5296, Name: svchost.exe, CPU: 0.0%, Memory: 0.08180080488659576%
  PID: 5340, Name: wslservice.exe, CPU: 0.0%, Memory: 0.32277733258561875%
  PID: 5368, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.11153235141125914%
  PID: 5472, Name: svchost.exe, CPU: 0.0%, Memory: 0.10476334782420793%
  PID: 5484, Name: expressvpnd.exe, CPU: 0.1%, Memory: 0.19088590115484408%
  PID: 5644, Name: conhost.exe, CPU: 0.0%, Memory: 0.08174873562823383%
  PID: 5916, Name: conhost.exe, CPU: 0.0%, Memory: 0.05337098982098068%
  PID: 5968, Name: mysqld.exe, CPU: 0.9%, Memory: 1.5904034274068624%
  PID: 6056, Name: cmd.exe, CPU: 0.0%, Memory: 0.05482892905511479%
  PID: 6116, Name: msedge.exe, CPU: 0.0%, Memory: 1.7553067686391022%
  PID: 6240, Name: conhost.exe, CPU: 0.0%, Memory: 0.07180350728110474%
  PID: 6272, Name: svchost.exe, CPU: 0.0%, Memory: 0.09533881206069818%
  PID: 6304, Name: svchost.exe, CPU: 0.0%, Memory: 0.21348395928392272%
  PID: 6540, Name: msedge.exe, CPU: 0.0%, Memory: 0.09596364316104136%
  PID: 6720, Name: MMSSHOST.exe, CPU: 0.1%, Memory: 0.11767652389796718%
  PID: 6884, Name: mfevtps.exe, CPU: 0.0%, Memory: 0.18875106156200486%
  PID: 7020, Name: svchost.exe, CPU: 0.0%, Memory: 0.12168585679183597%
  PID: 7048, Name: WmiPrvSE.exe, CPU: 2.3%, Memory: 0.413481980652105%
  PID: 7096, Name: ProtectedModuleHost.exe, CPU: 0.1%, Memory: 0.2543062578396777%
  PID: 7192, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.09742158239517548%
  PID: 7292, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.1441277071458288%
  PID: 7468, Name: ctfmon.exe, CPU: 0.0%, Memory: 0.4186889064882982%
  PID: 7668, Name: McCSPServiceHost.exe, CPU: 0.0%, Memory: 0.0738342083572201%
  PID: 7732, Name: SynTPEnh.exe, CPU: 0.0%, Memory: 0.22717817423311093%
  PID: 7892, Name: svchost.exe, CPU: 0.0%, Memory: 0.06050447821656542%
  PID: 7932, Name: svchost.exe, CPU: 0.1%, Memory: 0.17505684661281662%
  PID: 7968, Name: conhost.exe, CPU: 0.0%, Memory: 0.050246834319264744%
  PID: 7980, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.1793265257984951%
  PID: 8308, Name: svchost.exe, CPU: 0.1%, Memory: 0.3404808804286758%
  PID: 8488, Name: svchost.exe, CPU: 0.0%, Memory: 0.1188741168402916%
  PID: 8560, Name: NgcIso.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 8572, Name: explorer.exe, CPU: 0.6%, Memory: 4.2113616163130905%
  PID: 8704, Name: taskhostw.exe, CPU: 0.4%, Memory: 0.30861449431117316%
  PID: 8728, Name: svchost.exe, CPU: 0.6%, Memory: 0.31246761942995616%
  PID: 8840, Name: svchost.exe, CPU: 0.0%, Memory: 0.36005892157276237%
  PID: 8928, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.4659157238225709%
  PID: 8952, Name: svchost.exe, CPU: 0.0%, Memory: 0.1643826486486205%
  PID: 8976, Name: AggregatorHost.exe, CPU: 0.0%, Memory: 0.16802749673395576%
  PID: 9032, Name: svchost.exe, CPU: 1.2%, Memory: 0.32928598988086033%
  PID: 9108, Name: sihost.exe, CPU: 0.3%, Memory: 0.499708672499465%
  PID: 9180, Name: svchost.exe, CPU: 0.0%, Memory: 0.39171703065681723%
  PID: 9244, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.137192602624603%
  PID: 9252, Name: ShellHost.exe, CPU: 0.5%, Memory: 1.8484066025902375%
  PID: 9340, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.13657766468334862%
  PID: 9352, Name: svchost.exe, CPU: 0.0%, Memory: 0.15422914326804368%
  PID: 9356, Name: conhost.exe, CPU: 0.0%, Memory: 0.09716123610336581%
  PID: 9440, Name: svchost.exe, CPU: 0.0%, Memory: 0.27185359790764896%
  PID: 9608, Name: OpenConsole.exe, CPU: 0.0%, Memory: 0.2136401670590085%
  PID: 9612, Name: svchost.exe, CPU: 0.0%, Memory: 0.10747094925902842%
  PID: 9704, Name: svchost.exe, CPU: 0.0%, Memory: 0.1071064644504949%
  PID: 9736, Name: PhoneExperienceHost.exe, CPU: 0.0%, Memory: 1.4773089982447454%
  PID: 9924, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.13746284207550147%
  PID: 9960, Name: svchost.exe, CPU: 0.0%, Memory: 0.10788750332592388%
  PID: 10084, Name: svchost.exe, CPU: 0.0%, Memory: 0.09554708909414592%
  PID: 10116, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.022962542937612178%
  PID: 10124, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.018328378943400198%
  PID: 10256, Name: svchost.exe, CPU: 0.0%, Memory: 0.27320739862505916%
  PID: 10476, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.40624435373979634%
  PID: 10572, Name: WindowsTerminal.exe, CPU: 1.0%, Memory: 1.168798642450296%
  PID: 10672, Name: svchost.exe, CPU: 0.1%, Memory: 0.1088768192348006%
  PID: 10680, Name: TextInputHost.exe, CPU: 0.0%, Memory: 0.9106913287501971%
  PID: 10768, Name: SearchHost.exe, CPU: 0.0%, Memory: 1.3810329395335323%
  PID: 10792, Name: StartMenuExperienceHost.exe, CPU: 0.0%, Memory: 1.736145281561911%
  PID: 10800, Name: svchost.exe, CPU: 0.0%, Memory: 0.14563771563832484%
  PID: 10908, Name: svchost.exe, CPU: 0.0%, Memory: 0.22155469433002223%
  PID: 10924, Name: msedge.exe, CPU: 0.0%, Memory: 0.37333658245505513%
  PID: 11072, Name: Widgets.exe, CPU: 0.0%, Memory: 0.3251725184702677%
  PID: 11112, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5552145019132848%
  PID: 11136, Name: svchost.exe, CPU: 0.0%, Memory: 0.27159325161583925%
  PID: 11216, Name: svchost.exe, CPU: 0.0%, Memory: 0.2039032157453272%
  PID: 11276, Name: conhost.exe, CPU: 0.0%, Memory: 0.11955101719899673%
  PID: 11664, Name: svchost.exe, CPU: 0.0%, Memory: 0.2037470079702414%
  PID: 11736, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.05618272977252504%
  PID: 12008, Name: WhatsApp.exe, CPU: 0.3%, Memory: 2.489587450059073%
  PID: 12092, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.45435634846622186%
  PID: 12320, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2116615352412551%
  PID: 12464, Name: chrome.exe, CPU: 0.1%, Memory: 2.5877900713296773%
  PID: 12528, Name: chrome.exe, CPU: 0.0%, Memory: 0.1148127146880609%
  PID: 12548, Name: svchost.exe, CPU: 0.0%, Memory: 0.21390051335081817%
  PID: 12572, Name: NisSrv.exe, CPU: 0.0%, Memory: 0.13256833178947983%
  PID: 12660, Name: uihost.exe, CPU: 0.3%, Memory: 0.12184206456692176%
  PID: 12680, Name: MoUsoCoreWorker.exe, CPU: 0.0%, Memory: 0.4032764060131662%
  PID: 12724, Name: conhost.exe, CPU: 0.0%, Memory: 0.11960308645735866%
  PID: 12752, Name: SearchIndexer.exe, CPU: 0.0%, Memory: 0.4443590508607309%
  PID: 13032, Name: mcshield.exe, CPU: 0.0%, Memory: 0.09283948765932541%
  PID: 13216, Name: FileCoAuth.exe, CPU: 0.0%, Memory: 0.3398039800699707%
  PID: 13572, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5804680922188221%
  PID: 13620, Name: sppsvc.exe, CPU: 0.0%, Memory: 0.19515558034052255%
  PID: 13632, Name: ExpressVPNNotificationService.exe, CPU: 0.0%, Memory: 0.7827571609549293%
  PID: 13720, Name: msedge.exe, CPU: 0.0%, Memory: 0.8712228309118525%
  PID: 13748, Name: svchost.exe, CPU: 0.0%, Memory: 0.7635436046193763%
  PID: 13756, Name: browserhost.exe, CPU: 0.0%, Memory: 0.027492568415100293%
  PID: 13776, Name: servicehost.exe, CPU: 0.6%, Memory: 0.15240671922537605%
  PID: 13816, Name: mcapexe.exe, CPU: 0.0%, Memory: 0.02129632667003034%
  PID: 14060, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.18380448201762128%
  PID: 14260, Name: MfeAVSvc.exe, CPU: 0.6%, Memory: 0.4581574043266429%
  PID: 15016, Name: OneDrive.exe, CPU: 0.0%, Memory: 3.3798676295313927%
  PID: 15100, Name: msedge.exe, CPU: 0.0%, Memory: 0.4691440178410107%
  PID: 15132, Name: msedge.exe, CPU: 0.0%, Memory: 0.2119739507914267%
  PID: 15160, Name: chrome.exe, CPU: 0.0%, Memory: 0.3982256879520588%
  PID: 15208, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.02603462918096619%
  PID: 15236, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.03020016984992078%
  PID: 15244, Name: smartscreen.exe, CPU: 0.0%, Memory: 0.14610633896358224%
  PID: 15284, Name: SecurityHealthSystray.exe, CPU: 0.0%, Memory: 0.14600220044685838%
  PID: 15304, Name: SecurityHealthService.exe, CPU: 0.0%, Memory: 0.2988254737391299%
  PID: 15484, Name: svchost.exe, CPU: 0.0%, Memory: 0.2143691366760756%
  PID: 15556, Name: DesktopExtension.exe, CPU: 0.1%, Memory: 0.6093144613513326%
  PID: 15780, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.1174161776061575%
  PID: 15788, Name: msedgewebview2.exe, CPU: 0.1%, Memory: 1.5721791869801862%
  PID: 15852, Name: cmd.exe, CPU: 0.0%, Memory: 0.045300254774881164%
  PID: 15856, Name: cmd.exe, CPU: 0.0%, Memory: 0.045716808841776625%
  PID: 15868, Name: conhost.exe, CPU: 0.0%, Memory: 0.10283678526481643%
  PID: 15884, Name: conhost.exe, CPU: 0.0%, Memory: 0.10268057748973064%
  PID: 15964, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.02473289772191788%
  PID: 15972, Name: browserhost.exe, CPU: 0.0%, Memory: 0.0234832355212315%
  PID: 15992, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.631538141512789%
  PID: 16236, Name: cmd.exe, CPU: 0.0%, Memory: 0.07419869316575363%
  PID: 16492, Name: msedgewebview2.exe, CPU: 0.1%, Memory: 0.45206530109829685%
  PID: 16536, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11783273167305297%
  PID: 16732, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.007081419137222803%
  PID: 16748, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.09252707210915383%
  PID: 16756, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.22264814875562283%
  PID: 16804, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.040561952263945315%
  PID: 16972, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.6748696576290055%
  PID: 17292, Name: chrome.exe, CPU: 0.0%, Memory: 1.220347208228609%
  PID: 17412, Name: HP.myHP.exe, CPU: 0.0%, Memory: 1.3933212845069483%
  PID: 17544, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.8456047557977818%
  PID: 17552, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4605005209529299%
  PID: 17600, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2458189687266827%
  PID: 17764, Name: msedgewebview2.exe, CPU: 0.4%, Memory: 1.3094377092858753%
  PID: 17904, Name: chrome.exe, CPU: 0.1%, Memory: 0.6488350284480393%
  PID: 17920, Name: chrome.exe, CPU: 0.1%, Memory: 1.1515116486741344%
  PID: 18036, Name: ModuleCoreService.exe, CPU: 0.1%, Memory: 0.1442839149209146%
  PID: 18048, Name: conhost.exe, CPU: 0.0%, Memory: 0.0855497914886549%
  PID: 18336, Name: svchost.exe, CPU: 8.3%, Memory: 0.46227087573723563%
  PID: 18480, Name: dllhost.exe, CPU: 0.0%, Memory: 0.1252786356188093%
  PID: 18564, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.750682497803979%
  PID: 18572, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4586260276519004%
  PID: 18624, Name: CrossDeviceService.exe, CPU: 0.0%, Memory: 1.21956616935318%
  PID: 18640, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.25227555676356234%
  PID: 18760, Name: python.exe, CPU: 14.8%, Memory: 0.6305587187630011%
  PID: 18816, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.0374799728615025%
  PID: 19000, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.12293551899252232%
  PID: 19124, Name: chrome.exe, CPU: 0.0%, Memory: 0.9105351209751114%
  PID: 19172, Name: HPSystemEventUtilityHost.exe, CPU: 0.0%, Memory: 0.4767981988202148%
  PID: 19188, Name: HPMediaNetwork.exe, CPU: 0.0%, Memory: 0.52355639282923%
  PID: 19256, Name: svchost.exe, CPU: 0.0%, Memory: 0.1936455718480265%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.37875178532469606%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 20648, Name: svchost.exe, CPU: 0.0%, Memory: 0.28601643618209455%
  PID: 20692, Name: SDXHelper.exe, CPU: 0.0%, Memory: 0.42634308746750227%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.33912707971126554%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.6417536093108165%
  PID: 21384, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.46284363757921687%
  PID: 21552, Name: SearchProtocolHost.exe, CPU: 0.0%, Memory: 0.2107242885907403%
2025-04-07T08:31:36.748967 - Web activity reported
2025-04-07T08:31:43.639892 - Network activity reported
2025-04-07T08:31:48.614616 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1137.3%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 3.8%, Memory: 0.1311103925553457%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.6903862966208614%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.018276309685038263%
  PID: 1068, Name: csrss.exe, CPU: 0.0%, Memory: 0.06409725704353875%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.06388898001009102%
  PID: 1208, Name: csrss.exe, CPU: 1.2%, Memory: 0.07263661541489566%
  PID: 1284, Name: services.exe, CPU: 0.3%, Memory: 0.13262040104784176%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11871790906520581%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18583518309373664%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.042852999631870343%
  PID: 1376, Name: lsass.exe, CPU: 0.7%, Memory: 0.37594004537315173%
  PID: 1512, Name: svchost.exe, CPU: 0.1%, Memory: 0.45852188913517644%
  PID: 1528, Name: svchost.exe, CPU: 0.1%, Memory: 0.1905734856046725%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08742428478968445%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.08029079639409972%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.045300254774881164%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11491685320478476%
  PID: 1644, Name: svchost.exe, CPU: 1.7%, Memory: 0.2119739507914267%
  PID: 1660, Name: svchost.exe, CPU: 1.7%, Memory: 0.1153334072716802%
  PID: 1700, Name: svchost.exe, CPU: 0.3%, Memory: 0.12387276564303712%
  PID: 1796, Name: dwm.exe, CPU: 1.6%, Memory: 1.3093856400275135%
  PID: 1836, Name: svchost.exe, CPU: 0.1%, Memory: 0.056547214581058554%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.12621588226932406%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.1345990328655952%
  PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.1507405029577942%
  PID: 1988, Name: svchost.exe, CPU: 0.0%, Memory: 0.12491415081027576%
  PID: 1996, Name: svchost.exe, CPU: 0.0%, Memory: 0.1402225127686839%
  PID: 2016, Name: svchost.exe, CPU: 0.0%, Memory: 0.17750410175582748%
  PID: 2020, Name: svchost.exe, CPU: 0.0%, Memory: 0.13923319685980717%
  PID: 2064, Name: Grammarly.WebUI.exe, CPU: 0.1%, Memory: 0.5303774656746432%
  PID: 2128, Name: svchost.exe, CPU: 0.0%, Memory: 0.38531251187829957%
  PID: 2156, Name: svchost.exe, CPU: 0.3%, Memory: 0.1153334072716802%
  PID: 2176, Name: svchost.exe, CPU: 0.0%, Memory: 0.09018395548286687%
  PID: 2228, Name: ms-teams.exe, CPU: 0.0%, Memory: 0.2713849745823915%
  PID: 2276, Name: svchost.exe, CPU: 0.0%, Memory: 0.15896744577897953%
  PID: 2428, Name: chrome.exe, CPU: 0.0%, Memory: 0.2782581166861666%
  PID: 2520, Name: svchost.exe, CPU: 0.0%, Memory: 0.10403437820714087%
  PID: 2656, Name: amdfendrsr.exe, CPU: 0.0%, Memory: 0.09023602474122881%
  PID: 2704, Name: atiesrxx.exe, CPU: 0.0%, Memory: 0.08044700416918552%
  PID: 2752, Name: svchost.exe, CPU: 0.0%, Memory: 0.14324252975367596%
  PID: 2864, Name: svchost.exe, CPU: 0.0%, Memory: 0.33490946978394903%
  PID: 2876, Name: svchost.exe, CPU: 0.0%, Memory: 0.13855629650110204%
  PID: 2908, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.18328378943400195%
  PID: 2932, Name: cmd.exe, CPU: 0.0%, Memory: 0.054880998313476724%
  PID: 3036, Name: SynTPEnhService.exe, CPU: 0.0%, Memory: 0.12923589925431617%
  PID: 3048, Name: conhost.exe, CPU: 0.0%, Memory: 0.1266324363362195%
  PID: 3060, Name: svchost.exe, CPU: 0.0%, Memory: 0.09304776469277315%
  PID: 3144, Name: svchost.exe, CPU: 0.0%, Memory: 0.30278273737463673%
  PID: 3288, Name: SECOMN64.exe, CPU: 0.0%, Memory: 0.11830135499831035%
  PID: 3296, Name: RtkBtManServ.exe, CPU: 0.0%, Memory: 0.07654180979204059%
  PID: 3324, Name: atieclxx.exe, CPU: 0.0%, Memory: 0.15547880546873005%
  PID: 3332, Name: svchost.exe, CPU: 0.4%, Memory: 0.23780030293894514%
  PID: 3336, Name: svchost.exe, CPU: 0.0%, Memory: 0.06467001888552001%
  PID: 3348, Name: svchost.exe, CPU: 0.0%, Memory: 0.10517990189110339%
  PID: 3356, Name: HPSystemEventUtilityBackground.exe, CPU: 0.1%, Memory: 0.8745031941886541%
  PID: 3448, Name: MemCompression, CPU: 0.1%, Memory: 1.2922548540264376%
  PID: 3504, Name: svchost.exe, CPU: 0.0%, Memory: 0.1190303246153774%
  PID: 3580, Name: TouchpointAnalyticsClientService.exe, CPU: 0.0%, Memory: 1.1363594944908122%
  PID: 3588, Name: SysInfoCap.exe, CPU: 0.1%, Memory: 0.463520537937922%
  PID: 3596, Name: NetworkCap.exe, CPU: 0.0%, Memory: 0.1243413889682945%
  PID: 3604, Name: DiagsCap.exe, CPU: 0.0%, Memory: 0.2978882270886151%
  PID: 3612, Name: AppHelperCap.exe, CPU: 0.0%, Memory: 0.308718632827897%
  PID: 3620, Name: svchost.exe, CPU: 0.0%, Memory: 0.11314649842047905%
  PID: 3628, Name: svchost.exe, CPU: 0.0%, Memory: 0.09716123610336581%
  PID: 3832, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11752031612288136%
  PID: 3880, Name: svchost.exe, CPU: 0.0%, Memory: 0.22894852901741664%
  PID: 3892, Name: svchost.exe, CPU: 0.0%, Memory: 0.18567897531865082%
  PID: 3972, Name: hp-one-agent-service.exe, CPU: 0.0%, Memory: 0.4777875147290915%
  PID: 4000, Name: PEFService.exe, CPU: 0.0%, Memory: 0.07451110871592523%
  PID: 4196, Name: svchost.exe, CPU: 0.0%, Memory: 0.0903922325163146%
  PID: 4212, Name: Grammarly.Desktop.exe, CPU: 7.0%, Memory: 3.7149333070904267%
  PID: 4360, Name: svchost.exe, CPU: 0.0%, Memory: 0.07924941122686106%
  PID: 4400, Name: svchost.exe, CPU: 0.0%, Memory: 0.2806533025708155%
  PID: 4428, Name: svchost.exe, CPU: 0.0%, Memory: 0.15396879697623403%
  PID: 4456, Name: spoolsv.exe, CPU: 0.0%, Memory: 0.16948543596808988%
  PID: 4492, Name: svchost.exe, CPU: 0.0%, Memory: 0.33376394609998655%
  PID: 4564, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.19208349409716852%
  PID: 4620, Name: svchost.exe, CPU: 0.0%, Memory: 0.08752842330640831%
  PID: 4636, Name: svchost.exe, CPU: 0.0%, Memory: 0.07737491792583151%
  PID: 4648, Name: svchost.exe, CPU: 0.0%, Memory: 0.32225664000199944%
  PID: 4704, Name: svchost.exe, CPU: 0.4%, Memory: 0.2790912248199575%
  PID: 4724, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16105021611345682%
  PID: 4736, Name: RtkWiFiManServ.exe, CPU: 0.4%, Memory: 0.10523197114946532%
